candidate,kind,regime,regime_mode,symbol,timeframe,train_expectancy_r,train_max_drawdown_r,train_profit_factor,train_score,train_total_trades,variant,window
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_sma100_roc14_min0,short_bear,BTCUSDT,1h,0.34255761980919414,2.0,1.4750902244879347,-999994,6,family_edge_BTCUSDT_1h_20260608_194104__short_bear_sma100_roc14_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,trend_aligned_sma100_roc30_min0,trend_aligned,BTCUSDT,1h,0.6596585435181672,1.5035995313054196,2.805625010223551,142.2976429388515,13,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma100_roc30_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_sma100_roc30_min0,long_bull,BTCUSDT,1h,1.0012049177834932,1.0,5.902866657526234,-999995,5,family_edge_BTCUSDT_1h_20260608_194104__long_bull_sma100_roc30_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_sma100_roc30_min0,short_bear,BTCUSDT,1h,0.44619205960233854,2.0,1.952044605583198,-999992,8,family_edge_BTCUSDT_1h_20260608_194104__short_bear_sma100_roc30_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,trend_aligned_sma200_roc14_min0,trend_aligned,BTCUSDT,1h,0.6419427552520574,2.0,2.3772524750722317,126.45448258983109,11,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma200_roc14_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_sma200_roc14_min0,long_bull,BTCUSDT,1h,0.6676707648195777,1.0,2.9717546853777694,-999994,6,family_edge_BTCUSDT_1h_20260608_194104__long_bull_sma200_roc14_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_sma200_roc14_min0,short_bear,BTCUSDT,1h,0.6110691437710329,2.0,1.9651365175044573,-999995,5,family_edge_BTCUSDT_1h_20260608_194104__short_bear_sma200_roc14_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,trend_aligned_sma200_roc30_min0,trend_aligned,BTCUSDT,1h,0.7726218537316253,1.5035995313054196,3.308559944857295,173.32431764061505,11,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma200_roc30_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_sma200_roc30_min0,long_bull,BTCUSDT,1h,1.0012049177834932,1.0,5.902866657526234,-999995,5,family_edge_BTCUSDT_1h_20260608_194104__long_bull_sma200_roc30_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_sma200_roc30_min0,short_bear,BTCUSDT,1h,0.5821359670217354,1.5035995313054191,2.297177171515094,-999994,6,family_edge_BTCUSDT_1h_20260608_194104__short_bear_sma200_roc30_min0,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,low_vol_q50,low_vol,BTCUSDT,1h,0.34471671013970034,4.515148472839727,1.6196986667879607,49.222712856202605,22,family_edge_BTCUSDT_1h_20260608_194104__low_vol_q50,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,high_vol_q50,high_vol,BTCUSDT,1h,0.18438083586943269,3.434513214201864,1.3965041099930346,19.716408746135397,15,family_edge_BTCUSDT_1h_20260608_194104__high_vol_q50,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,low_vol_q70,low_vol,BTCUSDT,1h,0.3585538366943828,4.515148472839727,1.6634964200925724,52.5246189319341,32,family_edge_BTCUSDT_1h_20260608_194104__low_vol_q70,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,high_vol_q70,high_vol,BTCUSDT,1h,-0.38450517043067717,1.922525852153386,0.18904917099401305,-999995,5,family_edge_BTCUSDT_1h_20260608_194104__high_vol_q70,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,low_vol_q85,low_vol,BTCUSDT,1h,0.322232837602913,4.601216343548485,1.6139041294883862,41.88132204159541,34,family_edge_BTCUSDT_1h_20260608_194104__low_vol_q85,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,high_vol_q85,high_vol,BTCUSDT,1h,-0.20214543912804941,1.0589303854193337,0.42562439480739916,-999997,3,family_edge_BTCUSDT_1h_20260608_194104__high_vol_q85,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_low_vol_sma100,long_bull_low_vol,BTCUSDT,1h,1.0012049177834932,1.0,5.902866657526234,-999995,5,family_edge_BTCUSDT_1h_20260608_194104__long_bull_low_vol_sma100,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_high_vol_sma100,short_bear_high_vol,BTCUSDT,1h,-1.0,1.0,0.0,-999999,1,family_edge_BTCUSDT_1h_20260608_194104__short_bear_high_vol_sma100,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_low_vol_sma200,long_bull_low_vol,BTCUSDT,1h,1.0012049177834932,1.0,5.902866657526234,-999995,5,family_edge_BTCUSDT_1h_20260608_194104__long_bull_low_vol_sma200,6
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_high_vol_sma200,short_bear_high_vol,BTCUSDT,1h,-1.0,1.0,0.0,-999999,1,family_edge_BTCUSDT_1h_20260608_194104__short_bear_high_vol_sma200,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,none,none,BTCUSDT,4h,0.0011278356508655238,7.0,0.9760485258204761,-29.901465929396842,15,family_edge_BTCUSDT_4h_20260608_193935__none,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,trend_aligned_sma100_roc14_min0,trend_aligned,BTCUSDT,4h,0.3651743213420895,4.0,1.547115276486228,53.2953759429278,11,family_edge_BTCUSDT_4h_20260608_193935__trend_aligned_sma100_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_sma100_roc14_min0,long_bull,BTCUSDT,4h,1.1978731042129716,0.9999999999999999,5.810601048165645,-999996,4,family_edge_BTCUSDT_4h_20260608_193935__long_bull_sma100_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_sma100_roc14_min0,short_bear,BTCUSDT,4h,-0.11065355458412925,5.000000000000001,0.8420193398176548,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__short_bear_sma100_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,trend_aligned_sma100_roc30_min0,trend_aligned,BTCUSDT,4h,0.3651743213420895,4.0,1.547115276486228,53.2953759429278,11,family_edge_BTCUSDT_4h_20260608_193935__trend_aligned_sma100_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_sma100_roc30_min0,long_bull,BTCUSDT,4h,1.1978731042129716,0.9999999999999999,5.810601048165645,-999996,4,family_edge_BTCUSDT_4h_20260608_193935__long_bull_sma100_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_sma100_roc30_min0,short_bear,BTCUSDT,4h,-0.11065355458412925,5.000000000000001,0.8420193398176548,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__short_bear_sma100_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,trend_aligned_sma200_roc14_min0,trend_aligned,BTCUSDT,4h,0.2747711025529754,4.0,1.3557446659367975,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__trend_aligned_sma200_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_sma200_roc14_min0,long_bull,BTCUSDT,4h,0.34898629997986613,0.9999999999999999,1.6809928739601347,-999998,2,family_edge_BTCUSDT_4h_20260608_193935__long_bull_sma200_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_sma200_roc14_min0,short_bear,BTCUSDT,4h,0.24508502358221912,3.000000000000001,1.2703823961996867,-999995,5,family_edge_BTCUSDT_4h_20260608_193935__short_bear_sma200_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,trend_aligned_sma200_roc30_min0,trend_aligned,BTCUSDT,4h,0.2747711025529754,4.0,1.3557446659367975,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__trend_aligned_sma200_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_sma200_roc30_min0,long_bull,BTCUSDT,4h,0.34898629997986613,0.9999999999999999,1.6809928739601347,-999998,2,family_edge_BTCUSDT_4h_20260608_193935__long_bull_sma200_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_sma200_roc30_min0,short_bear,BTCUSDT,4h,0.24508502358221912,3.000000000000001,1.2703823961996867,-999995,5,family_edge_BTCUSDT_4h_20260608_193935__short_bear_sma200_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,low_vol_q50,low_vol,BTCUSDT,4h,0.7258618196946833,4.0,2.142030510239689,-999992,8,family_edge_BTCUSDT_4h_20260608_193935__low_vol_q50,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,high_vol_q50,high_vol,BTCUSDT,4h,-0.8271395746849262,6.000000000000001,0.03378895570189173,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__high_vol_q50,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,low_vol_q70,low_vol,BTCUSDT,4h,0.15514750267407562,6.0,1.1983606822458908,3.6262245039962835,13,family_edge_BTCUSDT_4h_20260608_193935__low_vol_q70,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,high_vol_q70,high_vol,BTCUSDT,4h,-1.0,2.0,0.0,-999998,2,family_edge_BTCUSDT_4h_20260608_193935__high_vol_q70,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,low_vol_q85,low_vol,BTCUSDT,4h,0.07263696676878455,6.0,1.075910813897955,-12.17895219553958,14,family_edge_BTCUSDT_4h_20260608_193935__low_vol_q85,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,high_vol_q85,high_vol,BTCUSDT,4h,-1.0000000000000002,1.0000000000000002,0.0,-999999,1,family_edge_BTCUSDT_4h_20260608_193935__high_vol_q85,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_low_vol_sma100,long_bull_low_vol,BTCUSDT,4h,1.1978731042129716,0.9999999999999999,5.810601048165645,-999996,4,family_edge_BTCUSDT_4h_20260608_193935__long_bull_low_vol_sma100,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_high_vol_sma100,short_bear_high_vol,BTCUSDT,4h,-1.0,2.0,0.0,-999998,2,family_edge_BTCUSDT_4h_20260608_193935__short_bear_high_vol_sma100,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_low_vol_sma200,long_bull_low_vol,BTCUSDT,4h,0.34898629997986613,0.9999999999999999,1.6809928739601347,-999998,2,family_edge_BTCUSDT_4h_20260608_193935__long_bull_low_vol_sma200,6
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_high_vol_sma200,short_bear_high_vol,BTCUSDT,4h,-1.0000000000000002,1.0000000000000002,0.0,-999999,1,family_edge_BTCUSDT_4h_20260608_193935__short_bear_high_vol_sma200,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,none,none,BTCUSDT,4h,-0.2349345147704577,3.4683483216591386,0.6556259502278698,-58.60668658117023,10,family_edge_BTCUSDT_4h_20260608_194014__none,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,trend_aligned_sma100_roc14_min0,trend_aligned,BTCUSDT,4h,-0.362826961628689,3.4683483216591386,0.5110050467918961,-999992,8,family_edge_BTCUSDT_4h_20260608_194014__trend_aligned_sma100_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_sma100_roc14_min0,long_bull,BTCUSDT,4h,-0.362826961628689,3.4683483216591386,0.5110050467918961,-999992,8,family_edge_BTCUSDT_4h_20260608_194014__long_bull_sma100_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_sma100_roc14_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_sma100_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,trend_aligned_sma100_roc30_min0,trend_aligned,BTCUSDT,4h,-0.362826961628689,3.4683483216591386,0.5110050467918961,-999992,8,family_edge_BTCUSDT_4h_20260608_194014__trend_aligned_sma100_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_sma100_roc30_min0,long_bull,BTCUSDT,4h,-0.362826961628689,3.4683483216591386,0.5110050467918961,-999992,8,family_edge_BTCUSDT_4h_20260608_194014__long_bull_sma100_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_sma100_roc30_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_sma100_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,trend_aligned_sma200_roc14_min0,trend_aligned,BTCUSDT,4h,-0.2718022418613589,3.0,0.6116937274341914,-999993,7,family_edge_BTCUSDT_4h_20260608_194014__trend_aligned_sma200_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_sma200_roc14_min0,long_bull,BTCUSDT,4h,-0.2718022418613589,3.0,0.6116937274341914,-999993,7,family_edge_BTCUSDT_4h_20260608_194014__long_bull_sma200_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_sma200_roc14_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_sma200_roc14_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,trend_aligned_sma200_roc30_min0,trend_aligned,BTCUSDT,4h,-0.2718022418613589,3.0,0.6116937274341914,-999993,7,family_edge_BTCUSDT_4h_20260608_194014__trend_aligned_sma200_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_sma200_roc30_min0,long_bull,BTCUSDT,4h,-0.2718022418613589,3.0,0.6116937274341914,-999993,7,family_edge_BTCUSDT_4h_20260608_194014__long_bull_sma200_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_sma200_roc30_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_sma200_roc30_min0,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,low_vol_q50,low_vol,BTCUSDT,4h,-0.433623965892168,4.468348321659139,0.4394002498873618,-999991,9,family_edge_BTCUSDT_4h_20260608_194014__low_vol_q50,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,high_vol_q50,high_vol,BTCUSDT,4h,1.5532705453249345,0.0,inf,-999999,1,family_edge_BTCUSDT_4h_20260608_194014__high_vol_q50,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,low_vol_q70,low_vol,BTCUSDT,4h,-0.2349345147704577,3.4683483216591386,0.6556259502278698,-58.60668658117023,10,family_edge_BTCUSDT_4h_20260608_194014__low_vol_q70,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,high_vol_q70,high_vol,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__high_vol_q70,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,low_vol_q85,low_vol,BTCUSDT,4h,-0.2349345147704577,3.4683483216591386,0.6556259502278698,-58.60668658117023,10,family_edge_BTCUSDT_4h_20260608_194014__low_vol_q85,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,high_vol_q85,high_vol,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__high_vol_q85,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_low_vol_sma100,long_bull_low_vol,BTCUSDT,4h,-0.362826961628689,3.4683483216591386,0.5110050467918961,-999992,8,family_edge_BTCUSDT_4h_20260608_194014__long_bull_low_vol_sma100,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_high_vol_sma100,short_bear_high_vol,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_high_vol_sma100,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_low_vol_sma200,long_bull_low_vol,BTCUSDT,4h,-0.2718022418613589,3.0,0.6116937274341914,-999993,7,family_edge_BTCUSDT_4h_20260608_194014__long_bull_low_vol_sma200,6
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_high_vol_sma200,short_bear_high_vol,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_high_vol_sma200,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,none,none,ETHUSDT,4h,0.2726735084162507,11.814184172004115,1.3473305444514787,9.672239494269133,33,family_edge_ETHUSDT_4h_20260608_194104__none,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma100_roc14_min0,trend_aligned,ETHUSDT,4h,0.09814154464411971,11.25026582208302,1.1103264268991646,-19.99026632320468,22,family_edge_ETHUSDT_4h_20260608_194104__trend_aligned_sma100_roc14_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma100_roc14_min0,long_bull,ETHUSDT,4h,0.4548786718498688,5.0,1.6685382702851475,65.95087234546445,11,family_edge_ETHUSDT_4h_20260608_194104__long_bull_sma100_roc14_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma100_roc14_min0,short_bear,ETHUSDT,4h,-0.25859558256162934,6.359134032633078,0.6626893290803825,-70.69595784831309,11,family_edge_ETHUSDT_4h_20260608_194104__short_bear_sma100_roc14_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma100_roc30_min0,trend_aligned,ETHUSDT,4h,-0.011777308625092001,11.822216409824051,0.9628535000697893,-41.98001767538742,24,family_edge_ETHUSDT_4h_20260608_194104__trend_aligned_sma100_roc30_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma100_roc30_min0,long_bull,ETHUSDT,4h,0.23165180544900404,4.463082377190975,1.3238853510573445,25.905162941697906,10,family_edge_ETHUSDT_4h_20260608_194104__long_bull_sma100_roc30_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma100_roc30_min0,short_bear,ETHUSDT,4h,-0.18565524724944635,7.359134032633078,0.7423285555746761,-61.72500920964541,14,family_edge_ETHUSDT_4h_20260608_194104__short_bear_sma100_roc30_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma200_roc14_min0,trend_aligned,ETHUSDT,4h,0.13240946287584135,8.25026582208302,1.1550841505275666,-4.596862326851177,18,family_edge_ETHUSDT_4h_20260608_194104__trend_aligned_sma200_roc14_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma200_roc14_min0,long_bull,ETHUSDT,4h,0.35865797110478526,4.0,1.4901267469990884,-999991,9,family_edge_ETHUSDT_4h_20260608_194104__long_bull_sma200_roc14_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma200_roc14_min0,short_bear,ETHUSDT,4h,-0.09383904535310252,4.359134032633078,0.8565930479242393,-999991,9,family_edge_ETHUSDT_4h_20260608_194104__short_bear_sma200_roc14_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma200_roc30_min0,trend_aligned,ETHUSDT,4h,-0.12125142126807235,8.822216409824053,0.8239534056330899,-53.29033721606206,19,family_edge_ETHUSDT_4h_20260608_194104__trend_aligned_sma200_roc30_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma200_roc30_min0,long_bull,ETHUSDT,4h,0.0675968005105686,3.4630823771909744,1.0725558903175583,-999992,8,family_edge_ETHUSDT_4h_20260608_194104__long_bull_sma200_roc30_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma200_roc30_min0,short_bear,ETHUSDT,4h,-0.2585955825616294,5.359134032633078,0.6637251398400337,-70.06695514704285,11,family_edge_ETHUSDT_4h_20260608_194104__short_bear_sma200_roc30_min0,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,low_vol_q50,low_vol,ETHUSDT,4h,0.7420265448230382,7.736919585110469,2.1358142928274484,113.73817491835918,19,family_edge_ETHUSDT_4h_20260608_194104__low_vol_q50,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,high_vol_q50,high_vol,ETHUSDT,4h,-0.24065767995802856,6.883099551630004,0.6627344624818473,-71.06152596812457,16,family_edge_ETHUSDT_4h_20260608_194104__high_vol_q50,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,low_vol_q70,low_vol,ETHUSDT,4h,0.7278866415582704,8.463082377190975,2.119913277292973,107.62917029268547,23,family_edge_ETHUSDT_4h_20260608_194104__low_vol_q70,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,high_vol_q70,high_vol,ETHUSDT,4h,-0.7743166978103944,9.0,0.13275926231555238,-178.23024532672366,10,family_edge_ETHUSDT_4h_20260608_194104__high_vol_q70,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,low_vol_q85,low_vol,ETHUSDT,4h,0.419335455565722,10.814184172004113,1.5659165931605519,40.19194093054388,28,family_edge_ETHUSDT_4h_20260608_194104__low_vol_q85,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,high_vol_q85,high_vol,ETHUSDT,4h,-0.5486333956207888,4.0,0.3063925216886904,-999995,5,family_edge_ETHUSDT_4h_20260608_194104__high_vol_q85,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_low_vol_sma100,long_bull_low_vol,ETHUSDT,4h,0.23165180544900404,4.463082377190975,1.3238853510573445,25.905162941697906,10,family_edge_ETHUSDT_4h_20260608_194104__long_bull_low_vol_sma100,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_high_vol_sma100,short_bear_high_vol,ETHUSDT,4h,-1.0,7.0,0.0,-999993,7,family_edge_ETHUSDT_4h_20260608_194104__short_bear_high_vol_sma100,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_low_vol_sma200,long_bull_low_vol,ETHUSDT,4h,0.0675968005105686,3.4630823771909744,1.0725558903175583,-999992,8,family_edge_ETHUSDT_4h_20260608_194104__long_bull_low_vol_sma200,6
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_high_vol_sma200,short_bear_high_vol,ETHUSDT,4h,-1.0,5.0,0.0,-999995,5,family_edge_ETHUSDT_4h_20260608_194104__short_bear_high_vol_sma200,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,none,none,SOLUSDT,4h,0.0751567003155326,1.5752373531554795,1.3779026537222578,12.67420970397996,14,family_edge_SOLUSDT_4h_20260608_194104__none,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma100_roc14_min0,trend_aligned,SOLUSDT,4h,0.12104811148626549,0.9999999999999999,1.6567226231825196,-999992,8,family_edge_SOLUSDT_4h_20260608_194104__trend_aligned_sma100_roc14_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma100_roc14_min0,long_bull,SOLUSDT,4h,0.24733906456718258,0.3546303862702086,3.7889292064690276,-999996,4,family_edge_SOLUSDT_4h_20260608_194104__long_bull_sma100_roc14_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma100_roc14_min0,short_bear,SOLUSDT,4h,-0.005242841594651604,1.0,0.9725008047866539,-999996,4,family_edge_SOLUSDT_4h_20260608_194104__short_bear_sma100_roc14_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma100_roc30_min0,trend_aligned,SOLUSDT,4h,0.18073167917537125,1.0,2.1069345627207277,-999991,9,family_edge_SOLUSDT_4h_20260608_194104__trend_aligned_sma100_roc30_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma100_roc30_min0,long_bull,SOLUSDT,4h,0.32951129579138955,0.3546303862702086,5.663303494681799,-999995,5,family_edge_SOLUSDT_4h_20260608_194104__long_bull_sma100_roc30_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma100_roc30_min0,short_bear,SOLUSDT,4h,-0.005242841594651604,1.0,0.9725008047866539,-999996,4,family_edge_SOLUSDT_4h_20260608_194104__short_bear_sma100_roc30_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma200_roc14_min0,trend_aligned,SOLUSDT,4h,0.14551144957810422,1.0,1.9107780582068512,-999993,7,family_edge_SOLUSDT_4h_20260608_194104__trend_aligned_sma200_roc14_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma200_roc14_min0,long_bull,SOLUSDT,4h,0.3465171711417787,0.0,inf,-999997,3,family_edge_SOLUSDT_4h_20260608_194104__long_bull_sma200_roc14_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma200_roc14_min0,short_bear,SOLUSDT,4h,-0.005242841594651604,1.0,0.9725008047866539,-999996,4,family_edge_SOLUSDT_4h_20260608_194104__short_bear_sma200_roc14_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma200_roc30_min0,trend_aligned,SOLUSDT,4h,0.23048097393803474,1.0,2.4440449936870787,-999993,7,family_edge_SOLUSDT_4h_20260608_194104__trend_aligned_sma200_roc30_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma200_roc30_min0,long_bull,SOLUSDT,4h,0.5447793946482833,0.0,inf,-999997,3,family_edge_SOLUSDT_4h_20260608_194104__long_bull_sma200_roc30_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma200_roc30_min0,short_bear,SOLUSDT,4h,-0.005242841594651604,1.0,0.9725008047866539,-999996,4,family_edge_SOLUSDT_4h_20260608_194104__short_bear_sma200_roc30_min0,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,low_vol_q50,low_vol,SOLUSDT,4h,0.3565193290441559,0.443819911213224,7.494244154817577,-999992,8,family_edge_SOLUSDT_4h_20260608_194104__low_vol_q50,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,high_vol_q50,high_vol,SOLUSDT,4h,-0.29999347132263177,2.2836815211729506,0.20863504953549233,-999994,6,family_edge_SOLUSDT_4h_20260608_194104__high_vol_q50,6
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,low_vol_q70,low_vol,SOLUSDT,4h,0.1613601493718836,1.5752373531554795,2.125739279115181,46.54415257343446,12,family_edge_SOLUSDT_4h_20260608_194104__low_vol_q70,6
